arrival_date,commodity,variety,mandi_name,state,price_modal_kg,arrivals_mt,price_lag_1,price_lag_7,price_lag_14,arrivals_lag_1,arrivals_7day_avg,season_week,month,year,price_yoy,arrivals_yoy,bearing_year_flag,export_demand_proxy,flowering_weather_score
2026-06-01,Mango,Amrapali,Murshidabad Mandi,West Bengal,114.65,177.1,102.19,116.11,101.91,96.67,124.36571428571428,14,6,2026,12.870000000000005,113.05999999999999,0,83.8668,66.16
2026-06-08,Mango,Amrapali,Murshidabad Mandi,West Bengal,123.57,175.31,114.65,109.73,107.24,177.1,125.24857142857142,15,6,2026,7.069999999999993,-44.0,0,83.7835,62.62
2026-06-15,Mango,Amrapali,Murshidabad Mandi,West Bengal,114.52,159.65,123.57,114.68,101.66,175.31,127.30999999999999,16,6,2026,6.72999999999999,-57.54999999999998,0,83.8341,70.74
2026-06-22,Mango,Amrapali,Murshidabad Mandi,West Bengal,120.74,131.43,114.52,114.89,101.4,159.65,130.2342857142857,17,6,2026,4.6299999999999955,-46.45999999999998,0,83.2029,70.3
2026-06-29,Mango,Amrapali,Murshidabad Mandi,West Bengal,114.81,115.37,120.74,108.98,101.78,131.43,132.77285714285716,18,6,2026,5.079999999999998,-53.75999999999999,0,83.0773,66.54
2026-07-06,Mango,Amrapali,Murshidabad Mandi,West Bengal,110.77,103.64,114.81,105.57,116.5,115.37,137.02428571428572,19,7,2026,-3.910000000000011,-41.58,0,83.1695,58.75
2026-07-13,Mango,Amrapali,Murshidabad Mandi,West Bengal,112.17,91.88,110.77,102.19,107.79,103.64,136.34,20,7,2026,-2.719999999999999,-19.08,0,82.9714,55.82
2026-07-20,Mango,Amrapali,Murshidabad Mandi,West Bengal,106.27,77.74,112.17,114.65,116.11,91.88,122.14571428571428,21,7,2026,-2.710000000000008,-19.86,0,82.492,57.89
2026-07-27,Mango,Amrapali,Murshidabad Mandi,West Bengal,108.61,75.19,106.27,123.57,109.73,77.74,107.84285714285714,22,7,2026,3.0400000000000063,1.3100000000000023,0,83.2299,58.14
2015-05-04,Mango,Jardalu,Bhagalpur APMC,Bihar,240.84,96.06,,,,,96.06,10,5,2015,,,1,66.7145,77.89
2015-05-11,Mango,Jardalu,Bhagalpur APMC,Bihar,246.72,96.89,240.84,,,96.06,96.475,11,5,2015,,,1,66.5633,71.75
2015-05-18,Mango,Jardalu,Bhagalpur APMC,Bihar,232.03,99.1,246.72,,,96.89,97.35000000000001,12,5,2015,,,1,66.8825,74.19
2015-05-25,Mango,Jardalu,Bhagalpur APMC,Bihar,239.77,103.71,232.03,,,99.1,98.94,13,5,2015,,,1,66.9524,76.75
2015-06-01,Mango,Jardalu,Bhagalpur APMC,Bihar,234.32,91.14,239.77,,,103.71,97.38,14,6,2015,,,1,66.3199,68.05
2015-06-08,Mango,Jardalu,Bhagalpur APMC,Bihar,235.55,83.6,234.32,,,91.14,95.08333333333333,15,6,2015,,,1,66.259,55.04
2015-06-15,Mango,Jardalu,Bhagalpur APMC,Bihar,230.33,76.06,235.55,,,83.6,92.36571428571428,16,6,2015,,,1,66.3652,69.84
2015-06-22,Mango,Jardalu,Bhagalpur APMC,Bihar,220.55,65.75,230.33,240.84,,76.06,88.03571428571429,17,6,2015,,,1,66.4392,63.57
2015-06-29,Mango,Jardalu,Bhagalpur APMC,Bihar,205.99,45.76,220.55,246.72,,65.75,80.73142857142855,18,6,2015,,,1,66.3121,50.55
2016-05-02,Mango,Jardalu,Bhagalpur APMC,Bihar,234.7,70.06,205.99,232.03,,45.76,76.58285714285714,9,5,2016,,,0,68.7319,79.71
2016-05-09,Mango,Jardalu,Bhagalpur APMC,Bihar,235.79,71.58,234.7,239.77,,70.06,71.99285714285715,10,5,2016,-5.050000000000011,-24.480000000000004,0,68.5579,68.28
2016-05-16,Mango,Jardalu,Bhagalpur APMC,Bihar,232.17,76.51,235.79,234.32,,71.58,69.90285714285714,11,5,2016,-14.550000000000011,-20.379999999999995,0,68.3007,77.4
2016-05-23,Mango,Jardalu,Bhagalpur APMC,Bihar,251.27,90.08,232.17,235.55,,76.51,70.82857142857144,12,5,2016,19.24000000000001,-9.019999999999996,0,67.6337,77.81
2016-05-30,Mango,Jardalu,Bhagalpur APMC,Bihar,262.76,79.69,251.27,230.33,,90.08,71.34714285714286,13,5,2016,22.98999999999998,-24.019999999999996,0,68.2832,72.18
2016-06-06,Mango,Jardalu,Bhagalpur APMC,Bihar,238.07,61.23,262.76,220.55,240.84,79.69,70.70142857142856,14,6,2016,3.75,-29.910000000000004,0,68.126,60.24
2016-06-13,Mango,Jardalu,Bhagalpur APMC,Bihar,230.02,61.07,238.07,205.99,246.72,61.23,72.88857142857144,15,6,2016,-5.530000000000001,-22.529999999999994,0,67.6344,63.79
2016-06-20,Mango,Jardalu,Bhagalpur APMC,Bihar,220.6,51.98,230.02,234.7,232.03,61.07,70.30571428571429,16,6,2016,-9.730000000000018,-24.080000000000005,0,67.3089,69.27
2016-06-27,Mango,Jardalu,Bhagalpur APMC,Bihar,215.9,43.05,220.6,235.79,239.77,51.98,66.23,17,6,2016,-4.650000000000006,-22.700000000000003,0,67.7445,68.94
2017-05-01,Mango,Jardalu,Bhagalpur APMC,Bihar,239.93,78.82,215.9,232.17,234.32,43.05,66.56,9,5,2017,33.94,33.059999999999995,1,69.7823,78.59
2017-05-08,Mango,Jardalu,Bhagalpur APMC,Bihar,247.57,90.69,239.93,251.27,235.55,78.82,66.64714285714285,10,5,2017,12.870000000000005,20.629999999999995,1,69.4187,74.02
2017-05-15,Mango,Jardalu,Bhagalpur APMC,Bihar,246.27,93.64,247.57,262.76,230.33,90.69,68.64,11,5,2017,10.480000000000018,22.060000000000002,1,69.9831,77.3
2017-05-22,Mango,Jardalu,Bhagalpur APMC,Bihar,248.51,97.56,246.27,238.07,220.55,93.64,73.83000000000001,12,5,2017,16.340000000000003,21.049999999999997,1,69.1857,78.58
2017-05-29,Mango,Jardalu,Bhagalpur APMC,Bihar,238.33,88.16,248.51,230.02,205.99,97.56,77.7,13,5,2017,-12.939999999999998,-1.9200000000000017,1,70.2227,71.87
2017-06-05,Mango,Jardalu,Bhagalpur APMC,Bihar,240.0,97.57,238.33,220.6,234.7,88.16,84.21285714285715,14,6,2017,-22.75999999999999,17.879999999999995,1,69.488,60.76
2017-06-12,Mango,Jardalu,Bhagalpur APMC,Bihar,229.79,80.56,240.0,215.9,235.79,97.57,89.57142857142857,15,6,2017,-8.280000000000001,19.330000000000005,1,69.6362,69.13
2017-06-19,Mango,Jardalu,Bhagalpur APMC,Bihar,225.26,65.78,229.79,239.93,232.17,80.56,87.70857142857143,16,6,2017,-4.760000000000019,4.710000000000001,1,69.6852,71.46
2017-06-26,Mango,Jardalu,Bhagalpur APMC,Bihar,221.21,51.3,225.26,247.57,251.27,65.78,82.08142857142856,17,6,2017,0.6100000000000136,-0.6799999999999997,1,68.9878,64.34
2018-05-07,Mango,Jardalu,Bhagalpur APMC,Bihar,235.73,80.33,221.21,246.27,262.76,51.3,80.17999999999999,10,5,2018,19.829999999999984,37.28,0,71.5272,76.75
2018-05-14,Mango,Jardalu,Bhagalpur APMC,Bihar,251.29,91.87,235.73,248.51,238.07,80.33,79.36714285714287,11,5,2018,11.359999999999985,13.050000000000011,0,71.4458,65.77
2018-05-21,Mango,Jardalu,Bhagalpur APMC,Bihar,252.64,74.81,251.29,238.33,230.02,91.87,77.46000000000001,12,5,2018,5.069999999999993,-15.879999999999995,0,71.5928,74.06
2018-05-28,Mango,Jardalu,Bhagalpur APMC,Bihar,243.92,79.34,252.64,240.0,220.6,74.81,74.85571428571428,13,5,2018,-2.3500000000000227,-14.299999999999997,0,71.0363,71.72
2018-06-04,Mango,Jardalu,Bhagalpur APMC,Bihar,252.73,75.74,243.92,229.79,215.9,79.34,74.16714285714285,14,6,2018,4.219999999999999,-21.820000000000007,0,71.5252,69.54
2018-06-11,Mango,Jardalu,Bhagalpur APMC,Bihar,228.59,61.59,252.73,225.26,239.93,75.74,73.56857142857143,15,6,2018,-9.740000000000009,-26.569999999999993,0,71.1614,65.61
2018-06-18,Mango,Jardalu,Bhagalpur APMC,Bihar,228.52,58.06,228.59,221.21,247.57,61.59,74.53428571428572,16,6,2018,-11.47999999999999,-39.50999999999999,0,70.6807,58.61
2018-06-25,Mango,Jardalu,Bhagalpur APMC,Bihar,215.17,46.71,228.52,235.73,246.27,58.06,69.73142857142857,17,6,2018,-14.620000000000005,-33.85,0,70.9776,71.77
2019-05-06,Mango,Jardalu,Bhagalpur APMC,Bihar,249.34,88.31,215.17,251.29,248.51,46.71,69.22285714285715,10,5,2019,24.080000000000013,22.53,1,72.8803,72.27
2019-05-13,Mango,Jardalu,Bhagalpur APMC,Bihar,248.51,106.05,249.34,252.64,238.33,88.31,73.6857142857143,11,5,2019,27.299999999999983,54.75,1,72.9037,71.92
2019-05-20,Mango,Jardalu,Bhagalpur APMC,Bihar,244.67,94.71,248.51,243.92,240.0,106.05,75.88142857142857,12,5,2019,8.939999999999998,14.379999999999995,1,72.9429,75.24
2019-05-27,Mango,Jardalu,Bhagalpur APMC,Bihar,244.86,88.64,244.67,252.73,229.79,94.71,77.7242857142857,13,5,2019,-6.429999999999978,-3.230000000000004,1,72.5939,73.52
2019-06-03,Mango,Jardalu,Bhagalpur APMC,Bihar,237.59,91.27,244.86,228.59,225.26,88.64,81.96428571428571,14,6,2019,-15.049999999999983,16.459999999999994,1,72.8634,61.56
2019-06-10,Mango,Jardalu,Bhagalpur APMC,Bihar,222.75,86.48,237.59,228.52,221.21,91.27,86.02428571428572,15,6,2019,-21.169999999999987,7.140000000000001,1,72.4035,63.84
2019-06-17,Mango,Jardalu,Bhagalpur APMC,Bihar,239.68,73.98,222.75,215.17,235.73,86.48,89.92,16,6,2019,-13.049999999999983,-1.759999999999991,1,72.1983,62.43
2019-06-24,Mango,Jardalu,Bhagalpur APMC,Bihar,230.26,55.74,239.68,249.34,251.29,73.98,85.26714285714286,17,6,2019,1.6699999999999875,-5.850000000000001,1,72.3803,71.05
2020-05-04,Mango,Jardalu,Bhagalpur APMC,Bihar,249.24,73.37,230.26,248.51,252.64,55.74,80.59857142857143,10,5,2020,20.72,15.310000000000002,0,74.5764,70.76
2020-05-11,Mango,Jardalu,Bhagalpur APMC,Bihar,242.22,79.52,249.24,244.67,243.92,73.37,78.42857142857143,11,5,2020,27.05000000000001,32.809999999999995,0,74.2987,74.46
2020-05-18,Mango,Jardalu,Bhagalpur APMC,Bihar,244.09,74.57,242.22,244.86,252.73,79.52,76.41857142857143,12,5,2020,-5.25,-13.740000000000009,0,74.5853,67.21
2020-05-25,Mango,Jardalu,Bhagalpur APMC,Bihar,245.14,77.74,244.09,237.59,228.59,74.57,74.48571428571428,13,5,2020,-3.3700000000000045,-28.310000000000002,0,74.1082,77.74
2020-06-01,Mango,Jardalu,Bhagalpur APMC,Bihar,251.24,80.39,245.14,222.75,228.52,77.74,73.61571428571428,14,6,2020,6.570000000000022,-14.319999999999993,0,74.0885,65.59
2020-06-08,Mango,Jardalu,Bhagalpur APMC,Bihar,239.58,70.61,251.24,239.68,215.17,80.39,73.13428571428571,15,6,2020,-5.280000000000001,-18.03,0,74.1721,65.19
2020-06-15,Mango,Jardalu,Bhagalpur APMC,Bihar,237.59,60.77,239.58,230.26,249.34,70.61,73.85285714285715,16,6,2020,0.0,-30.499999999999993,0,74.5502,73.67
2020-06-22,Mango,Jardalu,Bhagalpur APMC,Bihar,230.6,51.32,237.59,249.24,248.51,60.77,70.70285714285714,17,6,2020,7.849999999999994,-35.160000000000004,0,74.1823,60.71
2020-06-29,Mango,Jardalu,Bhagalpur APMC,Bihar,226.6,48.34,230.6,242.22,244.67,51.32,66.24857142857142,18,6,2020,-13.080000000000013,-25.64,0,73.913,63.13
2021-05-03,Mango,Jardalu,Bhagalpur APMC,Bihar,239.62,85.91,226.6,244.09,244.86,48.34,67.86857142857143,10,5,2021,9.360000000000014,30.169999999999995,1,75.8944,69.21
2021-05-10,Mango,Jardalu,Bhagalpur APMC,Bihar,253.98,88.51,239.62,245.14,237.59,85.91,69.40714285714286,11,5,2021,4.739999999999981,15.14,1,76.7166,70.09
2021-05-17,Mango,Jardalu,Bhagalpur APMC,Bihar,263.18,100.96,253.98,251.24,222.75,88.51,72.34571428571428,12,5,2021,20.960000000000008,21.439999999999998,1,76.0824,68.01
2021-05-24,Mango,Jardalu,Bhagalpur APMC,Bihar,260.49,97.41,263.18,239.58,239.68,100.96,76.17428571428572,13,5,2021,16.400000000000006,22.840000000000003,1,76.557,69.53
2021-05-31,Mango,Jardalu,Bhagalpur APMC,Bihar,247.0,90.98,260.49,237.59,230.26,97.41,80.49,14,5,2021,1.8600000000000136,13.240000000000009,1,75.72,72.49
2021-06-07,Mango,Jardalu,Bhagalpur APMC,Bihar,245.96,76.7,247.0,230.6,249.24,90.98,84.11571428571428,15,6,2021,-5.280000000000001,-3.6899999999999977,1,75.5074,66.78
2021-06-14,Mango,Jardalu,Bhagalpur APMC,Bihar,250.67,67.87,245.96,226.6,242.22,76.7,86.9057142857143,16,6,2021,11.089999999999975,-2.739999999999995,1,75.601,62.8
2021-06-21,Mango,Jardalu,Bhagalpur APMC,Bihar,240.48,70.99,250.67,239.62,244.09,67.87,84.77428571428572,17,6,2021,2.8899999999999864,10.219999999999992,1,75.8618,69.94
2021-06-28,Mango,Jardalu,Bhagalpur APMC,Bihar,242.44,59.36,240.48,253.98,245.14,70.99,80.61,18,6,2021,11.840000000000003,8.04,1,75.0516,58.21
2022-05-02,Mango,Jardalu,Bhagalpur APMC,Bihar,243.16,68.43,242.44,263.18,251.24,59.36,75.96285714285715,9,5,2022,16.560000000000002,20.090000000000003,0,78.1254,76.5
2022-05-09,Mango,Jardalu,Bhagalpur APMC,Bihar,257.2,77.68,243.16,260.49,239.58,68.43,73.14428571428572,10,5,2022,17.579999999999984,-8.22999999999999,0,77.5064,76.45
2022-05-16,Mango,Jardalu,Bhagalpur APMC,Bihar,250.57,73.37,257.2,247.0,237.59,77.68,70.62857142857142,11,5,2022,-3.4099999999999966,-15.14,0,77.6511,76.26
2022-05-23,Mango,Jardalu,Bhagalpur APMC,Bihar,259.66,78.71,250.57,245.96,230.6,73.37,70.91571428571429,12,5,2022,-3.519999999999982,-22.25,0,78.1715,70.68
2022-05-30,Mango,Jardalu,Bhagalpur APMC,Bihar,251.78,82.83,259.66,250.67,226.6,78.71,73.05285714285715,13,5,2022,-8.710000000000008,-14.579999999999998,0,77.6244,74.9
2022-06-06,Mango,Jardalu,Bhagalpur APMC,Bihar,255.75,68.0,251.78,240.48,239.62,82.83,72.62571428571428,14,6,2022,8.75,-22.980000000000004,0,77.6196,60.33
2022-06-13,Mango,Jardalu,Bhagalpur APMC,Bihar,246.11,58.97,255.75,242.44,253.98,68.0,72.57000000000001,15,6,2022,0.15000000000000568,-17.730000000000004,0,77.5123,62.95
2022-06-20,Mango,Jardalu,Bhagalpur APMC,Bihar,239.65,54.92,246.11,243.16,263.18,58.97,70.64,16,6,2022,-11.019999999999982,-12.950000000000003,0,77.1955,65.34
2022-06-27,Mango,Jardalu,Bhagalpur APMC,Bihar,227.34,45.88,239.65,257.2,260.49,54.92,66.09714285714286,17,6,2022,-13.139999999999986,-25.109999999999992,0,76.8591,61.34
2023-05-01,Mango,Jardalu,Bhagalpur APMC,Bihar,251.6,80.25,227.34,250.57,247.0,45.88,67.08,9,5,2023,9.159999999999997,20.89,1,79.2548,78.18
2023-05-08,Mango,Jardalu,Bhagalpur APMC,Bihar,247.89,94.04,251.6,259.66,245.96,80.25,69.27,10,5,2023,4.72999999999999,25.61,1,79.4334,77.09
2023-05-15,Mango,Jardalu,Bhagalpur APMC,Bihar,258.75,99.94,247.89,251.78,250.67,94.04,71.71428571428571,11,5,2023,1.5500000000000114,22.25999999999999,1,79.6239,72.26
2023-05-22,Mango,Jardalu,Bhagalpur APMC,Bihar,269.63,106.24,258.75,255.75,240.48,99.94,77.17714285714285,12,5,2023,19.060000000000002,32.86999999999999,1,79.3889,70.15
2023-05-29,Mango,Jardalu,Bhagalpur APMC,Bihar,265.47,108.93,269.63,246.11,242.44,106.24,84.31428571428572,13,5,2023,5.810000000000002,30.220000000000013,1,79.5101,74.07
2023-06-05,Mango,Jardalu,Bhagalpur APMC,Bihar,250.45,94.35,265.47,239.65,243.16,108.93,89.94714285714285,14,6,2023,-1.3300000000000125,11.519999999999996,1,79.1829,59.68
2023-06-12,Mango,Jardalu,Bhagalpur APMC,Bihar,236.02,77.64,250.45,227.34,257.2,94.35,94.48428571428572,15,6,2023,-19.72999999999999,9.64,1,79.0261,63.16
2023-06-19,Mango,Jardalu,Bhagalpur APMC,Bihar,238.02,71.35,236.02,251.6,250.57,77.64,93.21285714285715,16,6,2023,-8.090000000000003,12.379999999999995,1,78.5639,58.98
2023-06-26,Mango,Jardalu,Bhagalpur APMC,Bihar,240.4,61.73,238.02,247.89,259.66,71.35,88.59714285714286,17,6,2023,0.75,6.809999999999995,1,78.7744,58.55
2024-05-06,Mango,Jardalu,Bhagalpur APMC,Bihar,261.78,80.66,240.4,258.75,251.78,61.73,85.84285714285714,10,5,2024,34.43999999999997,34.779999999999994,0,81.2304,74.8
2024-05-13,Mango,Jardalu,Bhagalpur APMC,Bihar,270.23,78.2,261.78,269.63,255.75,80.66,81.83714285714287,11,5,2024,18.630000000000024,-2.049999999999997,0,81.3396,75.97
2024-05-20,Mango,Jardalu,Bhagalpur APMC,Bihar,258.56,80.29,270.23,265.47,246.11,78.2,77.74571428571429,12,5,2024,10.670000000000016,-13.75,0,80.8891,73.07
2024-05-27,Mango,Jardalu,Bhagalpur APMC,Bihar,263.33,80.1,258.56,250.45,239.65,80.29,75.71000000000001,13,5,2024,4.579999999999984,-19.840000000000003,0,80.9869,75.31
2024-06-03,Mango,Jardalu,Bhagalpur APMC,Bihar,255.7,68.82,263.33,236.02,227.34,80.1,74.45,14,6,2024,-13.930000000000007,-37.42,0,80.2868,59.31
2024-06-10,Mango,Jardalu,Bhagalpur APMC,Bihar,251.14,68.01,255.7,238.02,251.6,68.82,73.97285714285715,15,6,2024,-14.330000000000041,-40.92,0,80.3301,67.97
2024-06-17,Mango,Jardalu,Bhagalpur APMC,Bihar,247.32,51.7,251.14,240.4,247.89,68.01,72.53999999999999,16,6,2024,-3.1299999999999955,-42.64999999999999,0,80.2942,63.13
2024-06-24,Mango,Jardalu,Bhagalpur APMC,Bihar,227.43,46.82,247.32,261.78,258.75,51.7,67.7057142857143,17,6,2024,-8.590000000000003,-30.82,0,80.0102,63.98
2025-05-05,Mango,Jardalu,Bhagalpur APMC,Bihar,256.98,96.95,227.43,270.23,269.63,46.82,70.38428571428571,10,5,2025,18.960000000000008,25.60000000000001,1,82.5352,77.24
2025-05-12,Mango,Jardalu,Bhagalpur APMC,Bihar,269.03,92.15,256.98,258.56,265.47,96.95,72.07857142857142,11,5,2025,28.629999999999967,30.42000000000001,1,82.2727,76.3
2025-05-19,Mango,Jardalu,Bhagalpur APMC,Bihar,265.0,105.36,269.03,263.33,250.45,92.15,75.68714285714286,12,5,2025,3.2200000000000273,24.700000000000003,1,82.581,82.2
2025-05-26,Mango,Jardalu,Bhagalpur APMC,Bihar,252.7,97.45,265.0,255.7,236.02,105.36,79.77714285714286,13,5,2025,-17.53000000000003,19.25,1,82.6901,73.32
2025-06-02,Mango,Jardalu,Bhagalpur APMC,Bihar,262.08,94.8,252.7,251.14,238.02,97.45,83.60428571428572,14,6,2025,3.519999999999982,14.509999999999991,1,82.5582,60.37
2025-06-09,Mango,Jardalu,Bhagalpur APMC,Bihar,260.04,92.28,262.08,247.32,240.4,94.8,89.40142857142857,15,6,2025,-3.2899999999999636,12.180000000000007,1,82.2408,66.26
2025-06-16,Mango,Jardalu,Bhagalpur APMC,Bihar,237.86,71.32,260.04,227.43,261.78,92.28,92.90142857142858,16,6,2025,-17.839999999999975,2.5,1,82.1806,65.76
2025-06-23,Mango,Jardalu,Bhagalpur APMC,Bihar,242.97,59.99,237.86,256.98,270.23,71.32,87.62142857142858,17,6,2025,-8.169999999999987,-8.020000000000003,1,81.9515,65.33
2025-06-30,Mango,Jardalu,Bhagalpur APMC,Bihar,227.03,56.6,242.97,269.03,258.56,59.99,82.54285714285716,18,6,2025,-20.289999999999992,4.899999999999999,1,81.8867,68.73
2026-05-04,Mango,Jardalu,Bhagalpur APMC,Bihar,247.37,78.33,227.03,265.0,263.33,56.6,78.68142857142857,10,5,2026,19.939999999999998,31.509999999999998,0,84.5619,70.88
2026-05-11,Mango,Jardalu,Bhagalpur APMC,Bihar,276.02,79.46,247.37,252.7,255.7,78.33,76.11142857142856,11,5,2026,19.039999999999964,-17.49000000000001,0,83.9348,76.75
2026-05-18,Mango,Jardalu,Bhagalpur APMC,Bihar,266.05,88.53,276.02,262.08,251.14,79.46,75.21571428571428,12,5,2026,-2.9799999999999613,-3.6200000000000045,0,84.0052,75.15
2026-05-25,Mango,Jardalu,Bhagalpur APMC,Bihar,266.32,73.26,266.05,260.04,247.32,88.53,72.49857142857142,13,5,2026,1.3199999999999932,-32.099999999999994,0,84.0062,80.07
2026-06-01,Mango,Jardalu,Bhagalpur APMC,Bihar,260.23,82.62,266.32,237.86,227.43,73.26,74.11285714285714,14,6,2026,7.53000000000003,-14.829999999999998,0,83.8668,63.42
2026-06-08,Mango,Jardalu,Bhagalpur APMC,Bihar,250.37,64.64,260.23,242.97,256.98,82.62,74.77714285714285,15,6,2026,-11.70999999999998,-30.159999999999997,0,83.7835,65.01
2026-06-15,Mango,Jardalu,Bhagalpur APMC,Bihar,255.55,49.52,250.37,227.03,269.03,64.64,73.76571428571428,16,6,2026,-4.490000000000009,-42.76,0,83.8341,62.4
2026-06-22,Mango,Jardalu,Bhagalpur APMC,Bihar,239.68,59.06,255.55,247.37,265.0,49.52,71.01285714285714,17,6,2026,1.8199999999999932,-12.259999999999991,0,83.2029,64.77
2026-06-29,Mango,Jardalu,Bhagalpur APMC,Bihar,234.29,46.82,239.68,276.02,252.7,59.06,66.35,18,6,2026,-8.680000000000007,-13.170000000000002,0,83.0773,62.62
2015-05-04,Mango,Jardalu,Godda Mandi,Jharkhand,214.37,81.34,,,,,81.34,10,5,2015,,,1,66.7145,62.75
2015-05-11,Mango,Jardalu,Godda Mandi,Jharkhand,210.96,96.52,214.37,,,81.34,88.93,11,5,2015,,,1,66.5633,72.28
2015-05-18,Mango,Jardalu,Godda Mandi,Jharkhand,214.99,93.03,210.96,,,96.52,90.29666666666667,12,5,2015,,,1,66.8825,71.98
2015-05-25,Mango,Jardalu,Godda Mandi,Jharkhand,210.27,86.67,214.99,,,93.03,89.39,13,5,2015,,,1,66.9524,74.36
2015-06-01,Mango,Jardalu,Godda Mandi,Jharkhand,207.6,87.21,210.27,,,86.67,88.954,14,6,2015,,,1,66.3199,59.88
2015-06-08,Mango,Jardalu,Godda Mandi,Jharkhand,202.74,91.15,207.6,,,87.21,89.32,15,6,2015,,,1,66.259,61.86
2015-06-15,Mango,Jardalu,Godda Mandi,Jharkhand,201.48,75.49,202.74,,,91.15,87.3442857142857,16,6,2015,,,1,66.3652,69.71
2015-06-22,Mango,Jardalu,Godda Mandi,Jharkhand,195.93,51.19,201.48,214.37,,75.49,83.03714285714285,17,6,2015,,,1,66.4392,72.11
2015-06-29,Mango,Jardalu,Godda Mandi,Jharkhand,194.4,46.34,195.93,210.96,,51.19,75.86857142857141,18,6,2015,,,1,66.3121,60.13
2016-05-02,Mango,Jardalu,Godda Mandi,Jharkhand,200.26,64.03,194.4,214.99,,46.34,71.72571428571429,9,5,2016,,,0,68.7319,82.28
2016-05-09,Mango,Jardalu,Godda Mandi,Jharkhand,206.13,67.75,200.26,210.27,,64.03,69.02285714285713,10,5,2016,-8.240000000000009,-13.590000000000003,0,68.5579,78.2
2016-05-16,Mango,Jardalu,Godda Mandi,Jharkhand,205.05,79.75,206.13,207.6,,67.75,67.95714285714287,11,5,2016,-5.909999999999997,-16.769999999999996,0,68.3007,76.59
2016-05-23,Mango,Jardalu,Godda Mandi,Jharkhand,218.29,81.95,205.05,202.74,,79.75,66.64285714285714,12,5,2016,3.299999999999983,-11.079999999999998,0,67.6337,73.41
2016-05-30,Mango,Jardalu,Godda Mandi,Jharkhand,200.75,81.93,218.29,201.48,,81.95,67.56285714285714,13,5,2016,-9.52000000000001,-4.739999999999995,0,68.2832,77.53
2016-06-06,Mango,Jardalu,Godda Mandi,Jharkhand,207.93,79.4,200.75,195.93,214.37,81.93,71.59285714285714,14,6,2016,0.3300000000000125,-7.809999999999988,0,68.126,66.84
2016-06-13,Mango,Jardalu,Godda Mandi,Jharkhand,196.66,66.65,207.93,194.4,210.96,79.4,74.49428571428572,15,6,2016,-6.0800000000000125,-24.5,0,67.6344,62.46
2016-06-20,Mango,Jardalu,Godda Mandi,Jharkhand,196.21,52.47,196.66,200.26,214.99,66.65,72.84285714285714,16,6,2016,-5.269999999999982,-23.019999999999996,0,67.3089,59.08
2016-06-27,Mango,Jardalu,Godda Mandi,Jharkhand,186.96,41.36,196.21,206.13,210.27,52.47,69.07285714285715,17,6,2016,-8.969999999999999,-9.829999999999998,0,67.7445,57.37
2017-05-01,Mango,Jardalu,Godda Mandi,Jharkhand,204.17,90.22,186.96,205.05,207.6,41.36,70.56857142857143,9,5,2017,9.769999999999982,43.879999999999995,1,69.7823,78.98
2017-05-08,Mango,Jardalu,Godda Mandi,Jharkhand,218.62,98.95,204.17,218.29,202.74,90.22,72.99714285714286,10,5,2017,18.360000000000014,34.92,1,69.4187,75.13
2017-05-15,Mango,Jardalu,Godda Mandi,Jharkhand,215.05,103.45,218.62,200.75,201.48,98.95,76.07142857142857,11,5,2017,8.920000000000016,35.7,1,69.9831,77.74
2017-05-22,Mango,Jardalu,Godda Mandi,Jharkhand,216.81,97.65,215.05,207.93,195.93,103.45,78.67857142857143,12,5,2017,11.759999999999991,17.900000000000006,1,69.1857,77.68
2017-05-29,Mango,Jardalu,Godda Mandi,Jharkhand,211.4,96.83,216.81,196.66,194.4,97.65,82.99,13,5,2017,-6.889999999999986,14.879999999999995,1,70.2227,73.46
2017-06-05,Mango,Jardalu,Godda Mandi,Jharkhand,210.3,82.66,211.4,196.21,200.26,96.83,87.30285714285715,14,6,2017,9.550000000000011,0.7299999999999898,1,69.488,60.8
2017-06-12,Mango,Jardalu,Godda Mandi,Jharkhand,208.58,75.8,210.3,186.96,206.13,82.66,92.22285714285714,15,6,2017,0.6500000000000057,-3.6000000000000085,1,69.6362,64.82
2017-06-19,Mango,Jardalu,Godda Mandi,Jharkhand,203.47,68.31,208.58,204.17,205.05,75.8,89.09285714285716,16,6,2017,6.810000000000002,1.6599999999999966,1,69.6852,64.22
2017-06-26,Mango,Jardalu,Godda Mandi,Jharkhand,201.84,53.81,203.47,218.62,218.29,68.31,82.64428571428572,17,6,2017,5.6299999999999955,1.3400000000000034,1,68.9878,59.87
2018-05-07,Mango,Jardalu,Godda Mandi,Jharkhand,215.53,69.59,201.84,215.05,200.75,53.81,77.80714285714285,10,5,2018,28.569999999999993,28.230000000000004,0,71.5272,75.86
2018-05-14,Mango,Jardalu,Godda Mandi,Jharkhand,213.4,78.06,215.53,216.81,207.93,69.59,75.00857142857144,11,5,2018,9.230000000000018,-12.159999999999997,0,71.4458,70.27
2018-05-21,Mango,Jardalu,Godda Mandi,Jharkhand,209.28,86.09,213.4,211.4,196.66,78.06,73.4742857142857,12,5,2018,-9.340000000000003,-12.86,0,71.5928,70.14
2018-05-28,Mango,Jardalu,Godda Mandi,Jharkhand,213.18,73.13,209.28,210.3,196.21,86.09,72.11285714285715,13,5,2018,-1.8700000000000045,-30.320000000000007,0,71.0363,79.45
